Index,Region,LandValue,ImprovementValue,HOEX,Latitude,Longitude,Delta,TimetoFinal,ConstructionDelay,Neighbours,TimetoApply,RepairTime,Units,IncomeRatio,YearBuilt,BuildingCode,Occupancy,Stories,Basement,Area,ConstructionClass,ReplacementCost,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,HSV_Green_2012,RGB_Green_2012,HSV_Green_2013,RGB_Green_2013,HSV_Green_2014,RGB_Green_2014,HSV_Green_2015,RGB_Green_2015,HSV_Green_2016,RGB_Green_2016,HSV_Green_2017,RGB_Green_2017,HSV_Green_2018,RGB_Green_2018,HSV_Green_2019,RGB_Green_2019,HSV_Green_2020,RGB_Green_2020
47,SantaRosa,130017,147269,True,38.47303166,-122.7515743,350,584,131,832,234,219,1,0.990344425,1960,Post1940,RES1,1,False,1700,Custom,271167,,,,,./images/Index:47_Lat:38.472889_Long:-122.7514498_Date:2011-06.jpg,,./images/Index:47_Lat:38.472889_Long:-122.7514498_Date:2013-07.jpg,./images/Index:47_Lat:38.47274635_Long:-122.7513253_Date:2014-04.jpg,./images/Index:47_Lat:38.47260823_Long:-122.7512047_Date:2015-06.jpg,,,,./images/Index:47_Lat:38.47247144_Long:-122.7510802_Date:2019-04.jpg,,,./images/Index:47_Lat:38.47234397_Long:-122.7509368_Date:2022-09.jpg,,,,,2.23437500000024,0.0124711431562899,7.7436523437465,0.0309050045907475,6.91918945312225,0.0010739639401435,,,,,,,1.80078125000002,0.007990252226591,,
48,SantaRosa,108653,156944,True,38.47316979,-122.7516949,348,713,35,837,365,313,1,0.990344425,1950,Post1940,RES1,2,False,1700,Average,208675,,,,,./images/Index:48_Lat:38.47303166_Long:-122.7515743_Date:2011-06.jpg,,,./images/Index:48_Lat:38.472889_Long:-122.7514498_Date:2014-04.jpg,./images/Index:48_Lat:38.47274635_Long:-122.7513253_Date:2015-06.jpg,,,,./images/Index:48_Lat:38.47260823_Long:-122.7512047_Date:2019-04.jpg,,,./images/Index:48_Lat:38.47247144_Long:-122.7510802_Date:2022-09.jpg,,,,,,,2.76098632812551,0.007625374943018,10.7985839843687,0.0065960511565208,,,,,,,1.84497070312504,0.0373658798635004,,
49,SantaRosa,161717,384685,False,38.47330791,-122.7518154,402,682,45,845,280,357,1,0.990344425,1960,Post1940,RES1,2,False,1700,Average,208675,,,,,./images/Index:49_Lat:38.47316979_Long:-122.7516949_Date:2011-06.jpg,,./images/Index:49_Lat:38.47303166_Long:-122.7515743_Date:2013-07.jpg,,./images/Index:49_Lat:38.472889_Long:-122.7514498_Date:2015-06.jpg,,,,./images/Index:49_Lat:38.47274635_Long:-122.7513253_Date:2019-04.jpg,,,./images/Index:49_Lat:38.47260823_Long:-122.7512047_Date:2022-09.jpg,,,,,1.62548828124993,0.0230379551649084,,,6.81811523437234,0.0058314539492131,,,,,,,1.65820312499995,0.0306774564087387,,
50,SantaRosa,68063,108452,False,38.47359322,-122.7520644,275,708,141,861,433,134,1,0.990344425,1960,Post1940,RES1,1,False,1700,Average,198322,,,,,./images/Index:50_Lat:38.47330791_Long:-122.7518154_Date:2011-06.jpg,,./images/Index:50_Lat:38.47316979_Long:-122.7516949_Date:2013-07.jpg,./images/Index:50_Lat:38.47303166_Long:-122.7515743_Date:2014-04.jpg,,,,,./images/Index:50_Lat:38.472889_Long:-122.7514498_Date:2019-04.jpg,,,./images/Index:50_Lat:38.47274635_Long:-122.7513253_Date:2022-09.jpg,,,,,3.53955078125032,0.0634538605809224,4.13232421874978,0.0335552655160424,,,,,,,,,1.20776367187497,0.0016224384307861,,
51,SantaRosa,144463,237978,True,38.47389484,-122.7522778,299,435,61,875,136,238,1,0.990344425,1960,Post1940,RES1,2,False,1700,Average,208675,,,,,./images/Index:51_Lat:38.47359322_Long:-122.7520644_Date:2011-06.jpg,,./images/Index:51_Lat:38.47359322_Long:-122.7520644_Date:2013-07.jpg,./images/Index:51_Lat:38.47316979_Long:-122.7516949_Date:2014-04.jpg,./images/Index:51_Lat:38.47303166_Long:-122.7515743_Date:2015-06.jpg,,,,,,,./images/Index:51_Lat:38.472889_Long:-122.7514498_Date:2022-09.jpg,,,,,1.09741210937499,0.0096294842660425,4.64233398437432,0.0436062328517419,5.93334960937314,0.0135490186512469,,,,,,,,,,
52,SantaRosa,196854,295284,False,38.47410422,-122.752348,448,716,54,884,268,394,1,0.990344425,1950,Post1940,RES1,2,False,1700,Average,208675,,,,,./images/Index:52_Lat:38.47389484_Long:-122.7522778_Date:2011-06.jpg,,./images/Index:52_Lat:38.47389484_Long:-122.7522778_Date:2013-07.jpg,./images/Index:52_Lat:38.47359322_Long:-122.7520644_Date:2014-04.jpg,./images/Index:52_Lat:38.47330791_Long:-122.7518154_Date:2015-06.jpg,,,,./images/Index:52_Lat:38.47316979_Long:-122.7516949_Date:2019-04.jpg,,,./images/Index:52_Lat:38.47303166_Long:-122.7515743_Date:2022-09.jpg,,,,,4.8820800781241,0.0344594307243812,2.98071289062562,0.0174346230924125,5.28930664062373,0.0058603957295418,,,,,,,0.678955078125038,0.0075835920870304,,
53,SantaRosa,241245,365850,False,38.47430039,-122.7519093,528,913,38,927,385,490,1,0.990344425,1940,Post1940,RES1,1,False,1700,Average,198322,,,,,./images/Index:53_Lat:38.47410422_Long:-122.752348_Date:2011-06.jpg,,./images/Index:53_Lat:38.47410422_Long:-122.752348_Date:2013-07.jpg,./images/Index:53_Lat:38.47389484_Long:-122.7522778_Date:2014-04.jpg,./images/Index:53_Lat:38.47359322_Long:-122.7520644_Date:2015-06.jpg,,,,./images/Index:53_Lat:38.47330791_Long:-122.7518154_Date:2019-04.jpg,,,./images/Index:53_Lat:38.47316979_Long:-122.7516949_Date:2022-09.jpg,,,,,3.75341796875013,0.0122144557535648,2.98266601562563,0.0337548479437824,3.89819335937499,0.0156942754983896,,,,,,,0.90136718750003,0.0221502371132375,,
54,SantaRosa,97250,246320,True,38.47430115,-122.7516545,254,395,29,942,141,225,1,0.990344425,1950,Post1940,RES1,1,False,1700,Average,198322,,,,,./images/Index:54_Lat:38.47430039_Long:-122.7519093_Date:2011-06.jpg,,,./images/Index:54_Lat:38.47410422_Long:-122.752348_Date:2014-04.jpg,,,,,,,,,,,,,,,3.71069335937516,0.022003274410962,,,,,,,,,,,,
55,SantaRosa,112839,152782,True,38.47430271,-122.7514362,364,602,44,965,238,320,1,0.990344425,1950,Post1940,RES1,2,False,1700,Average,208675,,,,,./images/Index:55_Lat:38.47430115_Long:-122.7516545_Date:2011-06.jpg,,,,./images/Index:55_Lat:38.47389484_Long:-122.7522778_Date:2015-06.jpg,./images/Index:55_Lat:38.47359322_Long:-122.7520644_Date:2016-03.jpg,,,,,,./images/Index:55_Lat:38.47330791_Long:-122.7518154_Date:2022-09.jpg,,,,,,,,,10.6479492187439,0.0802805311977883,2.74853515625051,0.0033388771116733,,,,,,,,
56,SantaRosa,121635,249390,False,38.47430427,-122.7512179,474,771,56,968,297,418,1,0.990344425,1940,Post1940,RES1,1,False,1700,Average,198322,,,,,./images/Index:56_Lat:38.47430271_Long:-122.7514362_Date:2011-06.jpg,,./images/Index:56_Lat:38.47430271_Long:-122.7514362_Date:2013-07.jpg,./images/Index:56_Lat:38.47430039_Long:-122.7519093_Date:2014-04.jpg,./images/Index:56_Lat:38.47410422_Long:-122.752348_Date:2015-06.jpg,./images/Index:56_Lat:38.47410422_Long:-122.752348_Date:2016-03.jpg,,./images/Index:56_Lat:38.47389484_Long:-122.7522778_Date:2018-11.jpg,./images/Index:56_Lat:38.47359322_Long:-122.7520644_Date:2019-04.jpg,,,,,,,,7.75732421874649,0.02761997282505,3.48461914062537,0.0125025510787964,7.33154296874687,0.0054411068558693,2.18090820312522,0.0045229159295558,,,2.25292968750025,9.19662415981293E-05,1.09350585937499,0.001167643815279,,
57,SantaRosa,102614,247490,False,38.47430585,-122.7509996,444,881,68,978,437,376,1,0.990344425,1950,Post1940,RES1,2,False,1700,Average,208675,,,,,./images/Index:57_Lat:38.47430427_Long:-122.7512179_Date:2011-06.jpg,,,./images/Index:57_Lat:38.47430115_Long:-122.7516545_Date:2014-04.jpg,,,,,,,./images/Index:57_Lat:38.47359322_Long:-122.7520644_Date:2021-03.jpg,,,,,,,,3.32788085937551,0.0130538269877431,,,,,,,,,,,,
58,SantaRosa,123964,155879,False,38.4743074,-122.7507813,-1,-1,47,985,283,-1,1,0.990344425,1950,Post1940,RES1,1,False,1700,Average,198322,,,,,./images/Index:58_Lat:38.4743074_Long:-122.7507813_Date:2011-06.jpg,,./images/Index:58_Lat:38.47430585_Long:-122.7509996_Date:2013-07.jpg,./images/Index:58_Lat:38.47430271_Long:-122.7514362_Date:2014-04.jpg,./images/Index:58_Lat:38.47430039_Long:-122.7519093_Date:2015-06.jpg,./images/Index:58_Lat:38.47430039_Long:-122.7519093_Date:2016-03.jpg,,./images/Index:58_Lat:38.47410422_Long:-122.752348_Date:2018-11.jpg,./images/Index:58_Lat:38.47410422_Long:-122.752348_Date:2019-04.jpg,,./images/Index:58_Lat:38.47389484_Long:-122.7522778_Date:2021-03.jpg,./images/Index:58_Lat:38.47359322_Long:-122.7520644_Date:2022-09.jpg,,,,,7.96972656249629,0.0047315619885921,6.43774414062269,0.0583164431154732,3.43066406250042,0.0123055651783946,2.12890625000019,0.0034607611596584,,,2.51269531250038,8.49366188049316E-06,2.23828125000024,0.0212360844016071,,
59,SantaRosa,206113,401920,False,38.47430882,-122.7505587,-1,-1,108,991,192,-1,1,0.990344425,1940,Post1940,RES1,1,False,1700,Average,198322,,,,,,,./images/Index:59_Lat:38.4743074_Long:-122.7507813_Date:2013-07.jpg,./images/Index:59_Lat:38.47430585_Long:-122.7509996_Date:2014-04.jpg,,./images/Index:59_Lat:38.47430271_Long:-122.7514362_Date:2016-03.jpg,,,,,./images/Index:59_Lat:38.47410422_Long:-122.752348_Date:2021-03.jpg,./images/Index:59_Lat:38.47389484_Long:-122.7522778_Date:2022-09.jpg,,,,,6.1970214843729,0.0035672113299369,5.19946289062381,0.0092620067298411,,,1.67236328124995,0.0042307376861572,,,,,,,,
60,SantaRosa,105317,152452,True,38.47430873,-122.7503319,941,1158,485,996,217,456,1,0.990344425,1950,Post1940,RES1,1,False,1700,Custom,271167,,,,,./images/Index:60_Lat:38.47430882_Long:-122.7505587_Date:2011-06.jpg,,,,./images/Index:60_Lat:38.47430585_Long:-122.7509996_Date:2015-07.jpg,,,./images/Index:60_Lat:38.47430039_Long:-122.7519093_Date:2018-11.jpg,./images/Index:60_Lat:38.47430115_Long:-122.7516545_Date:2019-04.jpg,,,./images/Index:60_Lat:38.47410422_Long:-122.752348_Date:2022-09.jpg,,,,,,,,,3.84985351562504,0.0005746223032474,,,,,3.9990234374999,0.0002823434770107,1.61083984374992,0.0049489326775074,,
61,SantaRosa,110789,158064,True,38.47430671,-122.7501051,395,503,150,999,108,245,1,0.990344425,1950,Post1940,RES1,2,False,1700,Average,208675,,,,,./images/Index:61_Lat:38.47430873_Long:-122.7503319_Date:2011-06.jpg,,./images/Index:61_Lat:38.47430882_Long:-122.7505587_Date:2013-07.jpg,./images/Index:61_Lat:38.4743074_Long:-122.7507813_Date:2014-04.jpg,,./images/Index:61_Lat:38.47430427_Long:-122.7512179_Date:2016-03.jpg,,,./images/Index:61_Lat:38.47430271_Long:-122.7514362_Date:2019-04.jpg,,./images/Index:61_Lat:38.47430039_Long:-122.7519093_Date:2021-03.jpg,./images/Index:61_Lat:38.47430115_Long:-122.7516545_Date:2022-12.jpg,,,,,5.33862304687368,0.0515633746981619,3.36547851562548,0.0110268481075763,,,0.661376953125035,0.007295787334442,,,,,1.72460937499998,0.0124793536961079,,
62,SantaRosa,163647,334540,True,38.47430449,-122.7498779,228,416,24,999,188,204,1,0.990344425,1960,Post1940,RES1,2,False,1700,Custom,278715,,,,,./images/Index:62_Lat:38.47430449_Long:-122.7498779_Date:2011-06.jpg,,./images/Index:62_Lat:38.47430873_Long:-122.7503319_Date:2013-07.jpg,./images/Index:62_Lat:38.47430882_Long:-122.7505587_Date:2014-04.jpg,./images/Index:62_Lat:38.4743074_Long:-122.7507813_Date:2015-07.jpg,./images/Index:62_Lat:38.47430585_Long:-122.7509996_Date:2016-03.jpg,,,./images/Index:62_Lat:38.47430585_Long:-122.7509996_Date:2019-04.jpg,,./images/Index:62_Lat:38.47430427_Long:-122.7512179_Date:2021-03.jpg,./images/Index:62_Lat:38.47430271_Long:-122.7514362_Date:2022-12.jpg,./images/Index:62_Lat:38.47430115_Long:-122.7516545_Date:2023-04.jpg,,,,4.92895507812406,0.0811097770929373,3.51513671875034,0.0493439845740799,3.76318359375012,0.0004147924482822,0.660644531250035,0.0026227794587612,,,,,1.48217773437491,0.0090356953442097,,
63,SantaRosa,69421,264531,False,38.47434136,-122.7495943,1143,1339,74,1002,196,1069,1,0.990344425,1940,Post1940,RES1,1,False,1700,Average,198322,,,,,,,./images/Index:63_Lat:38.47430449_Long:-122.7498779_Date:2013-07.jpg,./images/Index:63_Lat:38.47430873_Long:-122.7503319_Date:2014-04.jpg,./images/Index:63_Lat:38.47430882_Long:-122.7505587_Date:2015-07.jpg,./images/Index:63_Lat:38.4743074_Long:-122.7507813_Date:2016-03.jpg,,,,,./images/Index:63_Lat:38.47430585_Long:-122.7509996_Date:2021-03.jpg,./images/Index:63_Lat:38.47430427_Long:-122.7512179_Date:2022-12.jpg,./images/Index:63_Lat:38.47430271_Long:-122.7514362_Date:2023-04.jpg,,,,8.61547851562071,0.0131967589259148,6.16308593749793,0.0889152474701427,6.91406249999725,0.0097694024443625,1.21826171874997,0.0029674060642719,,,,,,,,
64,SantaRosa,121347,199368,True,38.4741523,-122.7495903,527,850,113,980,323,414,1,0.990344425,1960,Post1940,RES1,1,False,1700,Average,198322,,,,,./images/Index:64_Lat:38.47434136_Long:-122.7495943_Date:2011-06.jpg,,,./images/Index:64_Lat:38.47430449_Long:-122.7498779_Date:2014-04.jpg,./images/Index:64_Lat:38.47430671_Long:-122.7501051_Date:2015-07.jpg,./images/Index:64_Lat:38.47430882_Long:-122.7505587_Date:2016-03.jpg,,,./images/Index:64_Lat:38.4743074_Long:-122.7507813_Date:2019-04.jpg,,,./images/Index:64_Lat:38.47430585_Long:-122.7509996_Date:2022-12.jpg,./images/Index:64_Lat:38.47430427_Long:-122.7512179_Date:2023-04.jpg,,,,,,3.68286132812519,0.0497271306812752,5.16381835937384,0.0518038459122167,1.89624023437507,0.0041166767477989,,,,,1.52734374999991,0.0079265646636486,,
65,SantaRosa,68897,183748,False,38.47396252,-122.7495892,432,649,163,965,217,269,1,0.990344425,1960,Post1940,RES1,1,False,1700,Average,198322,,,,,./images/Index:65_Lat:38.4741523_Long:-122.7495903_Date:2011-06.jpg,,./images/Index:65_Lat:38.47434136_Long:-122.7495943_Date:2013-07.jpg,,,./images/Index:65_Lat:38.47430671_Long:-122.7501051_Date:2016-03.jpg,,,./images/Index:65_Lat:38.47430882_Long:-122.7505587_Date:2019-04.jpg,,./images/Index:65_Lat:38.4743074_Long:-122.7507813_Date:2021-03.jpg,,./images/Index:65_Lat:38.47430585_Long:-122.7509996_Date:2023-04.jpg,,,,3.95166015624995,0.0410336293280121,,,,,1.41210937499993,0.0070765763521193,,,,,1.11035156249999,0.0013269409537315,,
66,SantaRosa,118704,202506,True,38.47400946,-122.7500767,366,479,64,967,113,302,1,0.990344425,1950,Post1940,RES1,1,False,1700,Average,198322,,,,,./images/Index:66_Lat:38.47396252_Long:-122.7495892_Date:2011-06.jpg,,./images/Index:66_Lat:38.4741523_Long:-122.7495903_Date:2013-07.jpg,,./images/Index:66_Lat:38.47430449_Long:-122.7498779_Date:2015-07.jpg,,,,./images/Index:66_Lat:38.47430671_Long:-122.7501051_Date:2019-04.jpg,,./images/Index:66_Lat:38.47430882_Long:-122.7505587_Date:2021-03.jpg,./images/Index:66_Lat:38.4743074_Long:-122.7507813_Date:2022-12.jpg,,,,,1.757568359375,0.0069517865777015,,,6.48193359374764,0.0108880065381525,,,,,,,1.36669921874994,0.013402611017227,,
67,SantaRosa,102614,170119,True,38.47400709,-122.7502862,331,631,57,966,300,274,1,0.990344425,1940,Post1940,RES1,1,False,1700,Average,198322,,,,,./images/Index:67_Lat:38.47400946_Long:-122.7500767_Date:2011-06.jpg,,./images/Index:67_Lat:38.47396252_Long:-122.7495892_Date:2013-07.jpg,./images/Index:67_Lat:38.4741523_Long:-122.7495903_Date:2014-04.jpg,,./images/Index:67_Lat:38.47430449_Long:-122.7498779_Date:2016-03.jpg,,,,,./images/Index:67_Lat:38.47430873_Long:-122.7503319_Date:2021-03.jpg,./images/Index:67_Lat:38.47430882_Long:-122.7505587_Date:2022-12.jpg,./images/Index:67_Lat:38.4743074_Long:-122.7507813_Date:2023-04.jpg,,,,2.51806640625039,0.0064987652003765,4.59033203124937,0.0159763842821119,,,0.95361328125002,0.0068799443542957,,,,,,,,
68,SantaRosa,204000,341700,False,38.47400235,-122.7507054,844,1232,238,956,388,606,1,0.990344425,1960,Post1940,RES1,1,False,1700,Average,198322,,,,,./images/Index:68_Lat:38.47400709_Long:-122.7502862_Date:2011-06.jpg,,,./images/Index:68_Lat:38.47396252_Long:-122.7495892_Date:2014-04.jpg,./images/Index:68_Lat:38.47434136_Long:-122.7495943_Date:2015-07.jpg,,,,./images/Index:68_Lat:38.47430449_Long:-122.7498779_Date:2019-04.jpg,,,./images/Index:68_Lat:38.47430873_Long:-122.7503319_Date:2022-12.jpg,./images/Index:68_Lat:38.47430882_Long:-122.7505587_Date:2023-04.jpg,,,,,,7.67749023437156,0.0154368877410889,3.3369140625005,0.0066836066544056,,,,,,,0.878662109375034,0.0017330162227153,,
69,SantaRosa,66224,143500,True,38.47399999,-122.7509149,406,619,62,951,213,344,1,0.990344425,1940,Post1940,RES1,3,True,1275,Average,168430.6875,,,,,./images/Index:69_Lat:38.47400235_Long:-122.7507054_Date:2011-06.jpg,,./images/Index:69_Lat:38.47400709_Long:-122.7502862_Date:2013-07.jpg,./images/Index:69_Lat:38.47400946_Long:-122.7500767_Date:2014-04.jpg,./images/Index:69_Lat:38.47396252_Long:-122.7495892_Date:2015-06.jpg,./images/Index:69_Lat:38.47434136_Long:-122.7495943_Date:2016-03.jpg,,,,,./images/Index:69_Lat:38.47430449_Long:-122.7498779_Date:2021-03.jpg,,./images/Index:69_Lat:38.47430671_Long:-122.7501051_Date:2023-04.jpg,,,,6.28759765624782,0.0638921409845363,19.8710937499855,0.114478643983613,5.18749999999882,0.0117692053318023,2.04541015625015,0.0064870417118072,,,,,,,,
70,SantaRosa,204000,499800,True,38.47400779,-122.751155,365,716,98,941,351,267,1,0.990344425,1940,Post1940,RES1,1,False,1700,Custom,271167,,,,,./images/Index:70_Lat:38.47399999_Long:-122.7509149_Date:2011-06.jpg,,./images/Index:70_Lat:38.47399999_Long:-122.7509149_Date:2013-07.jpg,./images/Index:70_Lat:38.47400709_Long:-122.7502862_Date:2014-04.jpg,./images/Index:70_Lat:38.47400946_Long:-122.7500767_Date:2015-06.jpg,./images/Index:70_Lat:38.4741523_Long:-122.7495903_Date:2016-03.jpg,,,./images/Index:70_Lat:38.47434136_Long:-122.7495943_Date:2019-04.jpg,,,./images/Index:70_Lat:38.47430449_Long:-122.7498779_Date:2022-12.jpg,,,,,2.66015625000046,0.0064406208693981,18.172363281237,0.0939412787556674,12.9416503906168,0.0302409194409829,1.25976562499996,0.0084620639681815,,,,,1.38012695312493,0.001038521528244,,
71,SantaRosa,249896,397560,True,38.47399447,-122.7514258,574,1051,72,935,477,502,1,0.990344425,1950,Post1940,RES1,2,False,1700,Average,208675,,,,,./images/Index:71_Lat:38.47400779_Long:-122.751155_Date:2011-06.jpg,,,./images/Index:71_Lat:38.47399999_Long:-122.7509149_Date:2014-04.jpg,./images/Index:71_Lat:38.47400235_Long:-122.7507054_Date:2015-06.jpg,./images/Index:71_Lat:38.47400946_Long:-122.7500767_Date:2016-03.jpg,,./images/Index:71_Lat:38.47396252_Long:-122.7495892_Date:2018-11.jpg,./images/Index:71_Lat:38.4741523_Long:-122.7495903_Date:2019-04.jpg,,./images/Index:71_Lat:38.47434136_Long:-122.7495943_Date:2021-03.jpg,./images/Index:71_Lat:38.47434136_Long:-122.7495943_Date:2022-12.jpg,./images/Index:71_Lat:38.47430449_Long:-122.7498779_Date:2023-04.jpg,,,,,,4.44824218749949,0.0151885449886318,7.95068359374631,0.0016838610172271,1.48950195312491,0.0055680349469185,,,3.17675781250065,0.0086519792675973,1.67407226562496,0.016970220953226,,
72,SantaRosa,97250,232525,True,38.47404754,-122.7518101,210,388,53,906,178,157,1,0.990344425,1950,Post1940,RES1,1,False,1700,Average,198322,,,,,./images/Index:72_Lat:38.47399447_Long:-122.7514258_Date:2011-06.jpg,,./images/Index:72_Lat:38.47399447_Long:-122.7514258_Date:2013-07.jpg,,./images/Index:72_Lat:38.47399999_Long:-122.7509149_Date:2015-06.jpg,./images/Index:72_Lat:38.47400235_Long:-122.7507054_Date:2016-03.jpg,,./images/Index:72_Lat:38.47400946_Long:-122.7500767_Date:2018-11.jpg,./images/Index:72_Lat:38.47396252_Long:-122.7495892_Date:2019-04.jpg,,./images/Index:72_Lat:38.4741523_Long:-122.7495903_Date:2021-03.jpg,,./images/Index:72_Lat:38.47434136_Long:-122.7495943_Date:2023-04.jpg,,,,5.65917968749839,0.0330459810793397,,,2.83422851562555,0.0129973441362379,1.58056640624991,0.0007541291415691,,,3.05029296875066,0.008305300027132,0.822509765625046,0.0047486051917076,,
73,SantaRosa,312227,468283,False,38.47385955,-122.7516371,387,743,134,908,356,253,1,0.990344425,1950,Post1940,RES1,1,False,1700,Average,198322,,,,,,,,./images/Index:73_Lat:38.47400779_Long:-122.751155_Date:2014-04.jpg,,./images/Index:73_Lat:38.47399999_Long:-122.7509149_Date:2016-03.jpg,,./images/Index:73_Lat:38.47400235_Long:-122.7507054_Date:2018-11.jpg,./images/Index:73_Lat:38.47400946_Long:-122.7500767_Date:2019-04.jpg,,./images/Index:73_Lat:38.47396252_Long:-122.7495892_Date:2021-03.jpg,./images/Index:73_Lat:38.4741523_Long:-122.7495903_Date:2022-09.jpg,,,,,,,15.9040527343641,0.141589067876367,,,2.25561523437525,0.0199786759912969,,,3.53588867187532,0,1.77392578125001,0.0070124380290508,,
74,SantaRosa,108616,314288,False,38.4735338,-122.7513779,485,652,59,893,167,426,1,0.990344425,1940,Post1940,RES1,1,False,1700,Average,198322,,,,,./images/Index:74_Lat:38.47385955_Long:-122.7516371_Date:2011-06.jpg,,./images/Index:74_Lat:38.47385955_Long:-122.7516371_Date:2013-07.jpg,./images/Index:74_Lat:38.47385955_Long:-122.7516371_Date:2014-04.jpg,./images/Index:74_Lat:38.47400779_Long:-122.751155_Date:2015-06.jpg,,,./images/Index:74_Lat:38.47399999_Long:-122.7509149_Date:2018-11.jpg,./images/Index:74_Lat:38.47400709_Long:-122.7502862_Date:2019-04.jpg,,./images/Index:74_Lat:38.47400946_Long:-122.7500767_Date:2021-03.jpg,./images/Index:74_Lat:38.47404754_Long:-122.7518101_Date:2022-09.jpg,,,,,1.09741210937499,0.0096294842660425,2.98071289062562,0.0174346230924125,20.2834472656101,0.115311551839128,,,,,4.07299804687484,1.67526304721832E-05,1.74462890624999,0.0131641216576099,,
75,SantaRosa,136286,229933,False,38.47360601,-122.7511432,292,474,42,907,182,250,1,0.990344425,1940,Post1940,RES1,1,False,1700,Average,198322,,,,,./images/Index:75_Lat:38.47404754_Long:-122.7518101_Date:2011-06.jpg,,./images/Index:75_Lat:38.47404754_Long:-122.7518101_Date:2013-07.jpg,,./images/Index:75_Lat:38.47385955_Long:-122.7516371_Date:2015-06.jpg,./images/Index:75_Lat:38.47400779_Long:-122.751155_Date:2016-03.jpg,,,./images/Index:75_Lat:38.47399999_Long:-122.7509149_Date:2019-04.jpg,,./images/Index:75_Lat:38.47400235_Long:-122.7507054_Date:2021-03.jpg,,,,,,4.15136718749976,0.0460723005235185,,,3.89819335937499,0.0156942754983896,5.94360351562313,0.0029625259339809,,,,,1.60961914062492,0.0096418000757693,,
76,SantaRosa,133478,223276,True,38.47357095,-122.7509075,291,474,30,911,183,261,1,0.990344425,1950,Post1940,RES1,1,True,1275,Custom,220476.1875,,,,,./images/Index:76_Lat:38.47360601_Long:-122.7511432_Date:2011-06.jpg,,./images/Index:76_Lat:38.47360601_Long:-122.7511432_Date:2013-07.jpg,./images/Index:76_Lat:38.4735338_Long:-122.7513779_Date:2014-04.jpg,,,,./images/Index:76_Lat:38.47400779_Long:-122.751155_Date:2018-11.jpg,./images/Index:76_Lat:38.47385955_Long:-122.7516371_Date:2019-04.jpg,,./images/Index:76_Lat:38.47399999_Long:-122.7509149_Date:2021-03.jpg,./images/Index:76_Lat:38.47400709_Long:-122.7502862_Date:2022-09.jpg,,,,,8.21850585937107,0.153856240212934,6.8642578124973,0.0294385366141776,,,,,,,6.65649414062249,0.0010239370167255,1.09350585937499,0.001167643815279,,
77,SantaRosa,206113,416801,False,38.4735858,-122.75069,324,637,31,917,313,293,1,0.990344425,1960,Post1940,RES1,1,False,1700,Average,198322,,,,,./images/Index:77_Lat:38.47357095_Long:-122.7509075_Date:2011-06.jpg,,./images/Index:77_Lat:38.47357095_Long:-122.7509075_Date:2013-07.jpg,./images/Index:77_Lat:38.47360601_Long:-122.7511432_Date:2014-04.jpg,./images/Index:77_Lat:38.4735338_Long:-122.7513779_Date:2015-06.jpg,./images/Index:77_Lat:38.47360601_Long:-122.7511432_Date:2016-03.jpg,,,./images/Index:77_Lat:38.47400779_Long:-122.751155_Date:2019-04.jpg,,./images/Index:77_Lat:38.47385955_Long:-122.7516371_Date:2021-03.jpg,./images/Index:77_Lat:38.47385955_Long:-122.7516371_Date:2022-09.jpg,,,,,2.66015625000046,0.0064406208693981,15.9040527343641,0.141589067876367,5.28930664062373,0.0058603957295418,5.94360351562313,0.0029625259339809,,,,,3.79785156250009,0.0513945110142231,,
78,SantaRosa,178699,360698,True,38.47358787,-122.750463,308,847,132,924,539,176,1,0.990344425,1960,Post1940,RES1,1,False,1700,Custom,271167,,,,,./images/Index:78_Lat:38.4735858_Long:-122.75069_Date:2011-06.jpg,,./images/Index:78_Lat:38.4735858_Long:-122.75069_Date:2013-07.jpg,./images/Index:78_Lat:38.4735858_Long:-122.75069_Date:2014-04.jpg,./images/Index:78_Lat:38.47404754_Long:-122.7518101_Date:2015-06.jpg,./images/Index:78_Lat:38.47357095_Long:-122.7509075_Date:2016-03.jpg,,./images/Index:78_Lat:38.47357095_Long:-122.7509075_Date:2018-11.jpg,,,./images/Index:78_Lat:38.47399447_Long:-122.7514258_Date:2021-03.jpg,,,,,,2.23583984375024,0.0014875344932079,3.65869140625021,0.0057977363467217,8.40722656249589,0.0371053628623457,2.25561523437525,0.0199786759912969,,,4.07299804687484,1.67526304721832E-05,,,,
